Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019605304930186307e+01,1.159357593931039432e+01,3.070521240234375071e+01,1.333245136466212346e-04,1.333245136466212346e-04,4.000000189989805222e-04
1.019605304930186307e+01,1.159357593931039432e+01,3.070521240234375071e+01,1.333245136466212346e-04,1.333245136466212346e-04,4.000000189989805222e-04,7.632237691608001029e+00,8.679311258721973843e+00,2.300685729980468963e+01,9.998170976860729477e-05,9.998170976860729477e-05,3.000000026077032523e-04
1.782829074090986410e+01,2.027288719803236816e+01,5.371206970214844034e+01,2.333062234152285294e-04,2.333062234152285294e-04,7.000000216066837744e-04,5.081326668355195864e+00,5.778764458200686960e+00,1.532831420898436647e+01,6.664892784620174231e-05,6.664892784620174231e-05,1.999999396502970999e-04
2.290961740926505996e+01,2.605165165623305512e+01,6.904038391113280682e+01,2.999551512614302717e-04,2.999551512614302717e-04,8.999999612569808743e-04,1.014626860365879679e+01,1.153968580712935932e+01,3.063364257812500568e+01,1.332845309335490311e-04,1.332845309335490311e-04,4.000000655651091879e-04
3.305588601292385675e+01,3.759133746336241444e+01,9.967402648925781250e+01,4.332396821949793028e-04,4.332396821949793028e-04,1.300000026822090062e-03,5.064944061687931764e+00,5.760927823833490891e+00,1.530533752441405682e+01,6.663562754297103988e-05,6.663562754297103988e-05,1.999999396502972083e-04
3.812083007461178852e+01,4.335226528719590533e+01,1.149793640136718693e+02,4.998753097379503426e-04,4.998753097379503426e-04,1.499999966472387270e-03,7.582903249545481117e+00,8.627823757130407500e+00,2.293756103515627842e+01,9.994504667126780876e-05,9.994504667126780876e-05,2.999999560415744781e-04
4.570373332415726964e+01,5.198008904432631283e+01,1.379169250488281477e+02,5.998203564092181514e-04,5.998203564092181514e-04,1.799999922513961749e-03,1.007382849931195778e+01,1.147053331366942786e+01,3.052900390624998295e+01,1.332445721943557263e-04,1.332445721943557263e-04,4.000000655651092963e-04
5.577756182346922742e+01,6.345062235799574069e+01,1.684459289550781307e+02,7.330649286035738777e-04,7.330649286035738777e-04,2.199999988079071045e-03,7.515183406492013773e+00,8.568682166160684233e+00,2.283574829101561932e+01,9.992179093262407684e-05,9.992179093262407684e-05,3.000000491738320264e-04
6.329274522996124119e+01,7.201930452415642492e+01,1.912816772460937500e+02,8.329867195361979545e-04,8.329867195361979545e-04,2.500000037252903071e-03,4.983736268887582810e+00,5.687323959915858040e+00,1.517755737304688068e+01,6.660894983419351264e-05,6.660894983419351264e-05,2.000000327825545397e-04
6.827648149884882400e+01,7.770662848407228296e+01,2.064592346191406307e+02,8.995956693703914672e-04,8.995956693703914672e-04,2.700000070035457611e-03,7.449192980209573989e+00,8.503390721063723845e+00,2.272400512695313068e+01,9.990519961912728512e-05,9.990519961912728512e-05,2.999998629093169299e-04
7.572567447905839799e+01,8.621001920513600680e+01,2.291832397460937614e+02,9.995008689895187523e-04,9.995008689895187523e-04,2.999999932944774541e-03,7.407138466019574707e+00,8.460617891821271996e+00,2.265656738281248295e+01,9.989512653698793751e-05,9.989512653698793751e-05,3.000000491738320264e-04
8.313281294507797270e+01,9.467063709695727880e+01,2.518398071289062443e+02,1.099395995526506690e-03,1.099395995526506690e-03,3.299999982118606567e-03,7.352164816327487529e+00,8.403831809301138378e+00,2.256809082031250568e+01,9.988514849765305417e-05,9.988514849765305417e-05,2.999998629093169299e-04
9.048497776140546023e+01,1.030744689062584172e+02,2.744078979492187500e+02,1.199281144024159744e-03,1.199281144024159744e-03,3.599999845027923497e-03,9.716360010512687495e+00,1.111377327788626701e+01,2.995579833984373863e+01,1.331647730550436590e-04,1.331647730550436590e-04,4.000000655651095131e-04
1.002013377719181477e+02,1.141882421841446842e+02,3.043636962890624886e+02,1.332445917079203403e-03,1.332445917079203403e-03,3.999999910593033010e-03,7.182766935776157879e+00,8.230186063934169738e+00,2.230469970703126137e+01,9.986187414604452868e-05,9.986187414604452868e-05,3.000002354383466893e-04
1.073841047076943056e+02,1.224184282480788539e+02,3.266683959960937500e+02,1.432307791225247932e-03,1.432307791225247932e-03,4.300000146031379700e-03,7.045039860777308149e+00,8.094079969470087121e+00,2.208541259765627274e+01,9.985199573747552231e-05,9.985199573747552231e-05,2.999998629093173635e-04
1.144291445684716138e+02,1.305125082175489410e+02,3.487538085937500227e+02,1.532159786962723454e-03,1.532159786962723454e-03,4.600000008940697063e-03,6.729411470632399528e+00,7.838365056607528913e+00,2.154116210937496589e+01,9.984193333158046003e-05,9.984193333158046003e-05,2.999998629093164962e-04
1.211585560391040133e+02,1.383508732741564700e+02,3.702949707031249886e+02,1.632001720294303914e-03,1.632001720294303914e-03,4.899999871850013559e-03,6.505240595011471783e+00,7.631143453497884366e+00,2.095384521484373863e+01,9.983196591508715877e-05,9.983196591508715877e-05,3.000002354383466893e-04
1.276637966341154851e+02,1.459820167276543543e+02,3.912488159179687273e+02,1.731833686209391073e-03,1.731833686209391073e-03,5.200000107288360249e-03,4.920343405268781112e+00,5.822206625839129401e+00,1.586768798828131821e+01,7.812875092871049768e-05,7.812875092871049768e-05,2.348013222217559814e-04
1.325841400393842662e+02,1.518042233534934837e+02,4.071165039062500455e+02,1.809962437138101570e-03,1.809962437138101570e-03,5.434801429510116230e-03,5.722574988909428839e+00,6.756199340156655353e+00,1.861577148437493179e+01,9.201565558815969284e-05,9.201565558815969284e-05,2.765599638223648071e-04
1.383067150282936950e+02,1.585604226936501391e+02,4.257322753906249773e+02,1.901978092726261263e-03,1.901978092726261263e-03,5.711361393332481037e-03,6.204045639805912060e+00,7.416095205136656432e+00,2.039313964843751137e+01,1.028067985675868313e-04,1.028067985675868313e-04,3.090228885412223125e-04
1.445107606680996071e+02,1.659765178987867955e+02,4.461254150390624886e+02,2.004784891293848095e-03,2.004784891293848095e-03,6.020384281873703350e-03,5.410322583209193681e+00,6.572241600622078295e+00,1.802329101562503411e+01,9.447896530190985631e-05,9.447896530190985631e-05,2.840191125869744038e-04
1.499210832513088008e+02,1.725487594994088738e+02,4.641487060546875227e+02,2.099263856595757951e-03,2.099263856595757951e-03,6.304403394460677754e-03,5.244679069431754215e+00,6.543265008595170684e+00,1.733898925781250000e+01,9.871722011562744994e-05,9.871722011562744994e-05,2.967886626720431936e-04
1.551657623207405550e+02,1.790920245080040445e+02,4.814876953125000227e+02,2.197981076711385401e-03,2.197981076711385401e-03,6.601192057132720947e-03,5.112948120411346054e+00,6.452384662607215660e+00,1.675251464843745453e+01,9.962105131582554493e-05,9.962105131582554493e-05,2.995349466800691432e-04
1.602787104411519010e+02,1.855444091706112602e+02,4.982402099609374773e+02,2.297602128027210946e-03,2.297602128027210946e-03,6.900727003812790090e-03,5.180161083993027660e+00,6.484021828215645655e+00,1.675898437500006821e+01,1.013790039195820725e-04,1.013790039195820725e-04,3.048524260520933324e-04
1.654588715251449287e+02,1.920284309988269058e+02,5.149991943359375455e+02,2.398981131946793018e-03,2.398981131946793018e-03,7.205579429864883423e-03,4.780512123355464382e+00,6.077534123050128301e+00,1.567895507812500000e+01,9.856240963345081277e-05,9.856240963345081277e-05,2.964116632938381540e-04
1.702393836485003931e+02,1.981059651218770341e+02,5.306781494140625455e+02,2.497543541580243831e-03,2.497543541580243831e-03,7.501991093158721577e-03,4.795875665420766154e+00,6.250137399070808897e+00,1.635275878906236358e+01,1.043273282656416445e-04,1.043273282656416445e-04,3.137804567813883699e-04
1.750352593139211592e+02,2.043561025209478430e+02,5.470309082031249091e+02,2.601870869845885476e-03,2.601870869845885476e-03,7.815771549940109947e-03,4.148178140609729780e+00,5.347208970093930702e+00,1.442043457031263642e+01,9.479168368530226790e-05,9.479168368530226790e-05,2.851299941539764404e-04
1.791834374545308890e+02,2.097033114910417737e+02,5.614513427734375455e+02,2.696662553531187743e-03,2.696662553531187743e-03,8.100901544094086387e-03,4.435627373316691546e+00,5.606484904520328882e+00,1.534086914062504547e+01,1.013303849524559326e-04,1.013303849524559326e-04,3.048270940780636179e-04
1.836190648278475805e+02,2.153097963955621026e+02,5.767922119140625909e+02,2.797992938483643676e-03,2.797992938483643676e-03,8.405728638172150005e-03,3.754305280672383560e+00,4.483953738791001342e+00,1.343725585937500000e+01,9.998456692443405749e-05,9.998456692443405749e-05,3.008089959621422504e-04
1.873733701085199641e+02,2.197937501343531039e+02,5.902294677734375909e+02,2.897977505408077734e-03,2.897977505408077734e-03,8.706537634134292256e-03,-4.403749818422681983e+00,-6.783006331538416589e+00,-5.073461914062590949e+00,9.794479210648542045e-05,9.794479210648542045e-05,2.947017550468441355e-04
1.829696202900972821e+02,2.130107438028146873e+02,5.851560058593750000e+02,2.995922297514563154e-03,2.995922297514563154e-03,9.001239389181136391e-03,-6.285054662431336681e+01,-6.673711028438142989e+01,-9.938115234375004547e+01,9.931394070069677130e-05,9.931394070069677130e-05,2.988502383232116699e-04
1.201190736657839153e+02,1.462736335184332574e+02,4.857748535156249545e+02,3.095236238215259925e-03,3.095236238215259925e-03,9.300089627504348061e-03,-1.336095047561481408e+01,-1.186519269498467111e+01,-1.021120605468746589e+01,1.008843182434332117e-04,1.008843182434332117e-04,3.036059439182284964e-04
1.067581231901691012e+02,1.344084408234485863e+02,4.755636474609374886e+02,3.196120556458693137e-03,3.196120556458693137e-03,9.603695571422576557e-03,-1.258301071163138829e+01,-1.194699322487483073e+01,-1.006992187500003411e+01,9.884032832618069170e-05,9.884032832618069170e-05,2.974852919578555716e-04
9.417511247853771295e+01,1.224614475985737556e+02,4.654937255859374545e+02,3.294960884784873829e-03,3.294960884784873829e-03,9.901180863380432129e-03,-7.866432028526546105e+00,-6.090236135921969662e+00,-1.948779296874931788e+00,1.080958533887653623e-04,1.080958533887653623e-04,3.253743052482604980e-04
8.630868045001116684e+01,1.163712114626517860e+02,4.635449462890625227e+02,3.403056738173639191e-03,3.403056738173639191e-03,1.022655516862869263e-02,-6.786339742755146176e+00,-5.486942834373195410e+00,-2.286206054687568212e+00,9.099104601172731607e-05,9.099104601172731607e-05,2.739176154136664654e-04
7.952234070725602066e+01,1.108842686282785905e+02,4.612587402343749545e+02,3.494047784185366507e-03,3.494047784185366507e-03,1.050047278404235909e-02,-9.287109085487713855e+00,-7.901298950877162497e+00,-4.608935546874931788e+00,1.045918298153108821e-04,1.045918298153108821e-04,3.148898482322678993e-04
7.023523162176830681e+01,1.029829696774014280e+02,4.566498046875000227e+02,3.598639614000677389e-03,3.598639614000677389e-03,1.081536263227462699e-02,-8.507493125654072230e+00,-7.891098419835444133e+00,-4.774316406250022737e+00,1.045330128963458532e-04,1.045330128963458532e-04,3.147453069686900057e-04
6.172773849611423458e+01,9.509187125756598391e+01,4.518754882812500000e+02,3.703172626897023242e-03,3.703172626897023242e-03,1.113010793924331700e-02,-5.262535929158595138e+00,-5.144251153442311875e+00,-1.905322265624988631e+00,9.169670183033131611e-05,9.169670183033131611e-05,2.761229872703541838e-04
5.646520256695563944e+01,8.994762010412367204e+01,4.499701660156250114e+02,3.794869328727354559e-03,3.794869328727354559e-03,1.140623092651367118e-02,-5.256679184969954122e+00,-3.903282559940791430e+00,-3.976074218749658939e-01,1.104764710237178364e-04,1.104764710237178364e-04,3.327086567878733553e-04
5.120852338198568532e+01,8.604433754418288061e+01,4.495725585937500455e+02,3.905345799751072395e-03,3.905345799751072395e-03,1.173893958330154454e-02,-5.374253076909447202e+00,-3.981423186436174433e+00,-1.633300781250056843e+00,9.544239003244801497e-05,9.544239003244801497e-05,2.874605357646945608e-04
4.583427030507623812e+01,8.206291435774670617e+01,4.479392578124999886e+02,4.000788189783520410e-03,4.000788189783520410e-03,1.202640011906623910e-02,-5.743640401200082124e+00,-4.279017662255355958e+00,-2.012353515624965894e+00,1.013971883639819965e-04,1.013971883639819965e-04,3.054261207580555998e-04
4.009062990387615599e+01,7.778389669549135021e+01,4.459269042968750227e+02,4.102185378147502406e-03,4.102185378147502406e-03,1.233182623982429470e-02,-5.293597824503230242e+00,-4.429517582947084975e+00,-2.117968750000045475e+00,1.073505454990842517e-04,1.073505454990842517e-04,3.233931958675391460e-04
3.479703207937292575e+01,7.335437911254426524e+01,4.438089355468749773e+02,4.209535923646586658e-03,4.209535923646586658e-03,1.265521943569183384e-02,-3.826549665396115074e+00,-3.349158391127403434e+00,-1.657714843750000000e+00,8.553696531055261787e-05,8.553696531055261787e-05,2.577036619186394428e-04
