Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.360748069128431581e+01,3.615197088374417689e+01,7.067090454101563068e+01,8.995952041278224964e-04,2.999551512614302717e-04,8.999999612569808743e-04
5.360748069128431581e+01,3.615197088374417689e+01,7.067090454101563068e+01,8.995952041278224964e-04,2.999551512614302717e-04,8.999999612569808743e-04,4.745825946269034290e+01,3.198088468641169158e+01,6.250504760742185795e+01,7.989615236841068717e-04,2.665512994685605348e-04,8.000001311302184842e-04
1.010657401539746587e+02,6.813285557015586846e+01,1.331759521484374886e+02,1.698556727811929368e-03,5.665064507299908065e-04,1.700000092387199358e-03,4.702589232833504695e+01,3.167961017974533888e+01,6.188969116210938637e+01,7.983235079351838018e-04,2.664802688062071481e-04,7.999999448657037129e-04
1.480916324823097057e+02,9.981246574990120735e+01,1.950656433105468750e+02,2.496880235747113170e-03,8.329867195361979545e-04,2.500000037252903071e-03,4.611060354938535966e+01,3.103874658187967839e+01,6.068480834960936932e+01,7.976866958603391101e-04,2.664092759903087353e-04,7.999999448657034960e-04
1.942022360316950653e+02,1.308512123317808857e+02,2.557504516601562443e+02,3.294566931607452280e-03,1.099395995526506690e-03,3.299999982118606567e-03,3.791881365466565512e+01,2.575499868017615768e+01,4.998688964843748295e+01,6.974542488792810288e-04,2.330499215526967132e-04,6.999999284744264430e-04
2.321210496863607204e+02,1.566062110119570434e+02,3.057373413085937273e+02,3.992021180486733309e-03,1.332445917079203403e-03,3.999999910593033010e-03,3.909572376474147859e+01,2.734420269931476355e+01,5.135260009765625000e+01,7.996054342390857689e-04,2.673161931024815689e-04,8.031249046325681859e-04
2.712167734511021990e+02,1.839504137112718070e+02,3.570899414062499773e+02,4.791626614725819078e-03,1.599762110181684972e-03,4.803124815225601196e-03,3.294185099193066435e+01,2.450425398700096480e+01,4.394079589843750000e+01,7.930007964484309460e-04,2.652488394235198894e-04,7.971256971359254664e-04
3.041586244430328634e+02,2.084546676982727718e+02,4.010307373046874773e+02,5.584627411174250024e-03,1.865010949605204861e-03,5.600250512361526663e-03,1.197174473878556000e+01,1.565444710579603793e+01,2.532370605468747726e+01,7.982631687757941324e-04,2.671501886154345386e-04,8.030541241168974095e-04
3.161303691818184234e+02,2.241091148040688097e+02,4.263544433593749545e+02,6.382890579950044156e-03,2.132161138220639400e-03,6.403304636478424072e-03,-6.705726968923301001e+01,-2.985362900821431253e+01,-5.285336914062497726e+01,7.946305527915557484e-04,2.660756057183445711e-04,8.000366389751432591e-04
2.490730994925854134e+02,1.942554857958544972e+02,3.735010742187499773e+02,7.177521132741599905e-03,2.398236743938983971e-03,7.203341275453567331e-03,-6.853307775118076961e+01,-3.446933559581563600e+01,-4.786049804687502274e+01,7.962310848912794448e-04,2.667529194900096143e-04,8.022859692573556037e-04
1.805400217414046438e+02,1.597861502000388612e+02,3.256405761718749545e+02,7.973752217632879349e-03,2.664989663428993585e-03,8.005627244710922935e-03,-4.492735932348696792e+01,-1.922168736109441056e+01,-2.227529296874996589e+01,7.986943530354576049e-04,2.677195799663210918e-04,8.054099977016435097e-04
1.356126624179176758e+02,1.405644628389444506e+02,3.033652832031249886e+02,8.772446570668336954e-03,2.932709243395314677e-03,8.811037242412566445e-03,-2.577680276015590266e+01,-6.828556961122558278e+00,-8.170166015625000000e+00,7.831728933247027874e-04,2.626552639615874901e-04,7.903829216957102693e-04
1.098358596577617732e+02,1.337359058778218923e+02,2.951951171874999886e+02,9.555619463993039742e-03,3.195364507356902167e-03,9.601420164108276714e-03,-1.909846960166755991e+01,-1.608360791309536353e+00,-3.101647949218715894e+00,8.230709474896184125e-04,2.761827935803561930e-04,8.313156664371493948e-04
9.073739005609421326e+01,1.321275450865123560e+02,2.920934692382812727e+02,1.037869041148265815e-02,3.471547300937258360e-03,1.043273583054542611e-02,-1.431347212451289863e+01,9.963422838648909874e-01,-1.388635253906272737e+00,7.662809063603403387e-04,2.572630668963462978e-04,7.745720446109757851e-04
