Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.047595749428535328e+01,6.742117309570312855e+00,1.131953191757202104e+00,3.999200403183193276e-04,0.000000000000000000e+00,-1.238738515420559828e-37
2.047595749428535328e+01,6.742117309570312855e+00,1.131953191757202104e+00,3.999200403183193276e-04,0.000000000000000000e+00,-1.238738515420559828e-37,1.535186628059710756e+01,5.053743743896484730e+00,8.476901292800904653e-01,2.998350955465478107e-04,0.000000000000000000e+00,-9.254982206316543031e-38
3.582782377488246084e+01,1.179586105346679759e+01,1.979643321037292569e+00,6.997551358648671383e-04,0.000000000000000000e+00,-2.164236736052214131e-37,1.023263633075649182e+01,3.367856597900390270e+00,5.646250486373900479e-01,1.998400682629553581e-04,0.000000000000000000e+00,-6.155021223642517941e-38
4.606046010563895265e+01,1.516371765136718786e+01,2.544268369674682617e+00,8.995952041278224964e-04,0.000000000000000000e+00,-2.779738858416465925e-37,2.046059737905312659e+01,6.732575988769530895e+00,1.128047037124633611e+00,3.995605542795829281e-04,0.000000000000000000e+00,-1.227419431786680377e-37
6.652105748469207924e+01,2.189629364013671875e+01,3.672315406799316229e+00,1.299155758407405424e-03,0.000000000000000000e+00,-4.007158290203146303e-37,1.022796344169364602e+01,3.364718627929686789e+00,5.634221076965335584e-01,1.997203318511342647e-04,0.000000000000000000e+00,-6.119203586478868704e-38
7.674902092638572526e+01,2.526101226806640554e+01,4.235737514495849787e+00,1.498876090258539689e-03,0.000000000000000000e+00,-4.619078648851033173e-37,1.533901660921617349e+01,5.045118713378908382e+00,8.443828105926511896e-01,2.995057737740641768e-04,0.000000000000000000e+00,-9.156486843025066462e-38
9.208803753560189875e+01,3.030613098144531392e+01,5.080120325088500977e+00,1.798381864032603866e-03,0.000000000000000000e+00,-5.534727333153539819e-37,2.043494617399717583e+01,6.720800781249998579e+00,1.123886585235595703e+00,3.992016675598575055e-04,0.000000000000000000e+00,-1.217588011444079261e-37
1.125229837095990746e+02,3.702693176269531250e+01,6.204006910324096680e+00,2.197583531592461371e-03,0.000000000000000000e+00,-6.752315344597619080e-37,1.531059820433088703e+01,5.035314941406248579e+00,8.414455890655521131e-01,2.992967041546517985e-04,0.000000000000000000e+00,-9.116445131770556495e-38
1.278335819139299616e+02,4.206224670410156108e+01,7.045452499389648793e+00,2.496880235747113170e-03,0.000000000000000000e+00,-7.663959857774674730e-37,1.018937053467534781e+01,3.352078247070316763e+00,5.600742340087885296e-01,1.994813818423663704e-04,0.000000000000000000e+00,-6.092940786972121079e-38
1.380229524486053094e+02,4.541432495117187784e+01,7.605526733398437322e+00,2.696361617589479540e-03,0.000000000000000000e+00,-8.273253936471886838e-37,1.526364467249442214e+01,5.021710205078122158e+00,8.364678382873540485e-01,2.991472953544262875e-04,0.000000000000000000e+00,-9.028031942774066232e-38
1.532865971210997316e+02,5.043603515625000000e+01,8.441994571685791371e+00,2.995508912943905828e-03,0.000000000000000000e+00,-9.176057130749293461e-37,1.524366341910950950e+01,5.015362548828122158e+00,8.355811119079579186e-01,2.990580186635464523e-04,0.000000000000000000e+00,-9.052648160533296964e-38
1.685302605402092411e+02,5.545139770507812216e+01,9.277575683593749289e+00,3.294566931607452280e-03,0.000000000000000000e+00,-1.008132194680262316e-36,1.522399904079114208e+01,5.007409667968751421e+00,8.327013969421397377e-01,2.989684241066288724e-04,0.000000000000000000e+00,-8.978297281886007457e-38
1.837542595810003832e+02,6.045880737304687358e+01,1.011027708053588903e+01,3.593535355714081152e-03,0.000000000000000000e+00,-1.097915167499122390e-36,2.025043927778597208e+01,6.660144042968745737e+00,1.107093524932860618e+00,3.984858247726521564e-04,0.000000000000000000e+00,-1.196958028189963685e-37
2.040046988587863552e+02,6.711895141601561932e+01,1.121737060546874964e+01,3.992021180486733309e-03,0.000000000000000000e+00,-1.217610970318118759e-36,1.514851778929079273e+01,4.981921386718752842e+00,8.262166023254398084e-01,2.987603820756752626e-04,0.000000000000000000e+00,-8.898127763599342749e-38
2.191532166480771480e+02,7.210087280273437216e+01,1.204358720779418945e+01,4.290781562562408571e-03,0.000000000000000000e+00,-1.306592247954112186e-36,1.511226807568746722e+01,4.969262695312508527e+00,8.240474700927737928e-01,2.986707801447240074e-04,0.000000000000000000e+00,-8.900265808744257618e-38
2.342654847237646152e+02,7.707013549804688068e+01,1.286763467788696325e+01,4.589452342707132579e-03,0.000000000000000000e+00,-1.395594906041554762e-36,1.506357610625605048e+01,4.952783203124994316e+00,8.200480461120598363e-01,2.985816025436712276e-04,0.000000000000000000e+00,-8.840587085537851380e-38
