Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331063870525781567e+01,4.922989857196185426e+01,7.079079589843749432e+01,5.998185879573076328e-04,5.998185879573076328e-04,8.999999612569808743e-04
4.331063870525781567e+01,4.922989857196185426e+01,7.079079589843749432e+01,5.998185879573076328e-04,5.998185879573076328e-04,8.999999612569808743e-04,3.834776318228752245e+01,4.360871355618604639e+01,6.263557739257814205e+01,5.328702166754256068e-04,5.328702166754256068e-04,8.000001311302184842e-04
8.165840188754533813e+01,9.283861212814790065e+01,1.334263732910156364e+02,1.132688804632733240e-03,1.132688804632733240e-03,1.700000092387199358e-03,3.798163268601156517e+01,4.329496695230724868e+01,6.202127685546872726e+01,5.325863242517376965e-04,5.325863242517376965e-04,7.999999448657037129e-04
1.196400345735569033e+02,1.361335790804551493e+02,1.954476501464843636e+02,1.665275128884470936e-03,1.665275128884470936e-03,2.500000037252903071e-03,3.728138700067438549e+01,4.261155481241425491e+01,6.091409301757812500e+01,5.323030128946764587e-04,5.323030128946764587e-04,7.999999448657034960e-04
1.569214215742312888e+02,1.787451338928694042e+02,2.563617431640624886e+02,2.197578141779147395e-03,2.197578141779147395e-03,3.299999982118606567e-03,3.103814983710819320e+01,3.578952249870565083e+01,5.097069091796873863e+01,4.655326544158837343e-04,4.655326544158837343e-04,6.999999284744264430e-04
1.879595714113394820e+02,2.145346563915750551e+02,3.073324340820312273e+02,2.663110796195031129e-03,2.663110796195031129e-03,3.999999910593033010e-03,3.300861225372239005e+01,3.901950772127810296e+01,5.292265625000004547e+01,5.402534689255941887e-04,5.402534689255941887e-04,8.127629756927486765e-04
2.209681836650618720e+02,2.535541641128531580e+02,3.602550903320312727e+02,3.203364265120625318e-03,3.203364265120625318e-03,4.812762886285781687e-03,3.164609566293174225e+01,3.829335092133263174e+01,4.842800292968752274e+01,5.831107101088978638e-04,5.831107101088978638e-04,8.777305483818054199e-04
2.526142793279936143e+02,2.918475150341857898e+02,4.086830932617187955e+02,3.786474975229523181e-03,3.786474975229523181e-03,5.690493434667587107e-03,2.239059859302469135e+01,2.818787855075561311e+01,3.437664794921875000e+01,4.720425972928863657e-04,4.720425972928863657e-04,7.109194993972778320e-04
2.750048779210183056e+02,3.200353935849414029e+02,4.430597412109375455e+02,4.258517572522409547e-03,4.258517572522409547e-03,6.401412934064864939e-03,1.451738736544768926e+01,2.813402958320409653e+01,3.136550292968746589e+01,5.321610384032013710e-04,5.321610384032013710e-04,8.018635213375095022e-04
2.895222652864659949e+02,3.481694231681454994e+02,4.744252441406250114e+02,4.790678610925610918e-03,4.790678610925610918e-03,7.203276455402374441e-03,-1.000921915526105010e+02,-3.817448602765597343e+01,-8.566624755859373863e+01,5.295479631646123064e-04,5.295479631646123064e-04,7.983498275280003983e-04
