Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.267612785839675915e+01,1.164912151714891664e+01,5.980964660644531250e+00,1.999800121638574792e-04,1.333241062473146973e-04,6.666670087724923816e-05
1.267612785839675915e+01,1.164912151714891664e+01,5.980964660644531250e+00,1.999800121638574792e-04,1.333241062473146973e-04,6.666670087724923816e-05,6.335654593282439961e+00,5.822658264108351744e+00,2.987293243408203125e+00,9.997499944099476950e-05,6.665539379159600257e-05,3.333335043862462586e-05
1.901178245167919911e+01,1.747177978125726838e+01,8.968257904052734375e+00,2.999550116048522487e-04,1.999795000389106999e-04,1.000000513158738640e-04,6.334800797703532993e+00,5.821705838938772359e+00,2.985677337646484020e+00,9.996502871346707886e-05,6.665093950772614040e-05,3.333335043862461231e-05
2.534658324938273211e+01,2.329348562019604074e+01,1.195393524169921839e+01,3.999200403183193276e-04,2.666304395466368403e-04,1.333334017544984763e-04,6.333940257953820208e+00,5.820756884940603726e+00,2.984059143066405184e+00,9.995499016253158245e-05,6.664652073144885841e-05,3.333335043862462586e-05
3.168052350733655231e+01,2.911424250513664447e+01,1.493799438476562358e+01,4.998750304808509100e-04,3.332769602780856987e-04,1.666667521931231022e-04,6.333082136782479665e+00,5.819803005407059970e+00,2.982441711425781961e+00,9.994504669895497122e-05,6.664205599510791356e-05,3.333335043862462586e-05
3.801360564411903198e+01,3.493404551054370444e+01,1.792043609619140554e+01,5.998200771798058812e-04,3.999190162731936123e-04,2.000001026317477280e-04,6.332224904628986906e+00,5.818850307243430109e+00,2.980824279785156961e+00,9.993505868506125708e-05,6.663761512720566124e-05,3.333333879709243232e-05
4.434583054874801888e+01,4.075289581778713455e+01,2.090126037597656250e+01,6.997551358648671383e-04,4.665566314003992735e-04,2.333334414288401604e-04,6.331363981984665656e+00,5.817903370392556894e+00,2.979207611083985796e+00,9.992507266705201192e-05,6.663317485134360616e-05,3.333336208015679229e-05
5.067719453073268454e+01,4.657079918817969144e+01,2.388046798706054830e+01,7.996802085319191502e-04,5.331898062517428797e-04,2.666668035089969527e-04,6.330505471333111700e+00,5.816949984564629972e+00,2.977593994140626421e+00,9.991499559590334614e-05,6.662878170556475309e-05,3.333333879709245943e-05
5.700770000206579624e+01,5.238774917274432141e+01,2.685806198120117472e+01,8.995952041278224964e-04,5.998185879573076328e-04,3.000001423060894121e-04,6.329640224791404535e+00,5.815999302465336029e+00,2.975975799560544033e+00,9.990510662625400919e-05,6.662429607150047780e-05,3.333336208015679229e-05
6.333734022685720078e+01,5.820374847520965744e+01,2.983403778076171875e+01,9.995003107540765055e-04,6.664428840288081106e-04,3.333335043862462044e-04,6.328789610984848935e+00,5.815045223690056275e+00,2.974363708496092329e+00,9.989512659297180089e-05,6.661985757060564020e-05,3.333333879709245943e-05
6.966612983784204971e+01,6.401879369889971372e+01,3.280840148925781108e+01,1.099395437347048306e-03,7.330627415994137508e-04,3.666668431833386638e-04,6.327926141953597039e+00,5.814103016253497458e+00,2.972749328613282671e+00,9.988514855340403092e-05,6.661541966061226231e-05,3.333336208015679229e-05
7.599405597979564675e+01,6.983289671515321118e+01,3.578115081787109375e+01,1.199280585900452337e-03,7.996781612600260131e-04,4.000002052634954561e-04,6.327062035715186994e+00,5.813142139384339657e+00,2.971134948730465908e+00,9.987517250695308706e-05,6.661098234228991083e-05,3.333333879709240522e-05
