Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.637822801806958495e+00,1.095434429194091308e+01,1.575904846191406250e+01,1.333241062473146973e-04,1.333241062473146973e-04,2.000000094994902611e-04
9.637822801806958495e+00,1.095434429194091308e+01,1.575904846191406250e+01,1.333241062473146973e-04,1.333241062473146973e-04,2.000000094994902611e-04,4.815670033640722991e+00,5.473885757174855371e+00,7.872642517089843750e+00,6.665539379159600257e-05,6.665539379159600257e-05,9.999999310821293700e-05
1.445349283544768149e+01,1.642823004911576845e+01,2.363169097900390625e+01,1.999795000389106999e-04,1.999795000389106999e-04,3.000000026077031981e-04,4.813914875286817718e+00,5.471901627119205358e+00,7.868988037109375000e+00,6.665093950772614040e-05,6.665093950772614040e-05,1.000000163912773241e-04
1.926740771073449920e+01,2.190013167623497381e+01,3.150067901611328125e+01,2.666304395466368403e-04,2.666304395466368403e-04,4.000000189989805222e-04,4.812158475134495461e+00,5.469916955227006383e+00,7.865328979492190342e+00,6.664652073144885841e-05,6.664652073144885841e-05,9.999996982514860414e-05
2.407956618586899467e+01,2.737004863146198019e+01,3.936600799560547159e+01,3.332769602780856987e-04,3.332769602780856987e-04,4.999999888241291263e-04,4.810403121032532425e+00,5.467934792565333879e+00,7.861676025390622158e+00,6.664205599510791356e-05,6.664205599510791356e-05,1.000000163912772699e-04
2.888996930690152709e+01,3.283798342402731407e+01,4.722768402099609375e+01,3.999190162731936123e-04,3.999190162731936123e-04,6.000000052154063962e-04,4.808644235072371487e+00,5.465952088422646682e+00,7.858021545410153408e+00,6.663761512720566124e-05,6.663761512720566124e-05,1.000000163912773783e-04
3.369861354197389858e+01,3.830393551244996075e+01,5.508570556640624716e+01,4.665566314003992735e-04,4.665566314003992735e-04,7.000000216066837744e-04,4.806887922762555831e+00,5.463971895674625046e+00,7.854370117187500000e+00,6.663317485134360616e-05,6.663317485134360616e-05,1.000000163912772699e-04
3.850550146473645441e+01,4.376790740812458580e+01,6.294007568359374716e+01,5.331898062517428797e-04,5.331898062517428797e-04,8.000000379979610443e-04,4.805137240521361264e+00,5.461991163837268459e+00,7.850720214843747158e+00,6.662878170556475309e-05,6.662878170556475309e-05,9.999992325901983000e-05
4.331063870525781567e+01,4.922989857196185426e+01,7.079079589843749432e+01,5.998185879573076328e-04,5.998185879573076328e-04,8.999999612569808743e-04,4.803376915191385876e+00,5.460009886291267378e+00,7.847070312500008527e+00,6.662429607150047780e-05,6.662429607150047780e-05,1.000000163912773783e-04
4.811401562044920155e+01,5.468990845825312164e+01,7.863786621093750284e+01,6.664428840288081106e-04,6.664428840288081106e-04,9.999999776482582526e-04,4.801628327901511284e+00,5.458031123397660167e+00,7.843426513671872158e+00,6.661985757060564020e-05,6.661985757060564020e-05,1.000000163912772699e-04
5.291564394835071283e+01,6.014793958165078180e+01,8.648129272460937500e+01,7.330627415994137508e-04,7.330627415994137508e-04,1.099999994039535522e-03,4.799870100720319499e+00,5.456051819733964692e+00,7.839779663085948869e+00,6.661541966061226231e-05,6.661541966061226231e-05,1.000000163912772699e-04
5.771551404907103233e+01,6.560399140138474650e+01,9.432107238769532387e+01,7.996781612600260131e-04,7.996781612600260131e-04,1.200000010430812792e-03,4.798041143153177757e+00,5.454029213662948905e+00,7.836029052734375000e+00,6.661098234228991083e-05,6.661098234228991083e-05,1.000000163912772699e-04
6.251355519222421009e+01,7.105802061504769540e+01,1.021571014404296989e+02,8.662891436023159239e-04,8.662891436023159239e-04,1.300000026822090062e-03,4.792845516487197699e+00,5.450368789400613423e+00,7.827993774414053973e+00,6.660654561463244614e-05,6.660654561463244614e-05,1.000000163912774867e-04
6.730640070871140779e+01,7.650838940444830882e+01,1.099850952148437528e+02,9.328956892169483700e-04,9.328956892169483700e-04,1.400000043213367549e-03,4.788840099782177617e+00,5.446939654202481051e+00,7.820996093749997158e+00,6.660210947818793244e-05,6.660210947818793244e-05,9.999992325901972158e-05
7.209524080849358540e+01,8.195532905865078988e+01,1.178060913085937500e+02,9.994977986951363025e-04,9.994977986951363025e-04,1.499999966472387270e-03,4.784638234512485155e+00,5.443662439579085799e+00,7.814501953125002842e+00,6.659767393283775802e-05,6.659767393283775802e-05,1.000001095235348181e-04
7.687987904300607056e+01,8.739899149822987567e+01,1.256205932617187528e+02,1.066095472627974061e-03,1.066095472627974061e-03,1.600000075995922089e-03,4.778522844539267567e+00,5.439620629918024974e+00,7.805780029296883527e+00,6.659333200475917904e-05,6.659333200475917904e-05,1.000000163912772699e-04
8.165840188754533813e+01,9.283861212814790065e+01,1.334263732910156364e+02,1.132688804632733240e-03,1.132688804632733240e-03,1.700000092387199358e-03,4.773854359981925199e+00,5.435651181421079059e+00,7.797753906249994316e+00,6.658880460742389387e-05,6.658880460742389387e-05,9.999983012676239014e-05
8.643225624752726333e+01,9.827426330956897971e+01,1.412241271972656307e+02,1.199277609240157133e-03,1.199277609240157133e-03,1.799999922513961749e-03,4.767369782731904593e+00,5.431014677664464330e+00,7.788421630859346578e+00,6.658437083376296008e-05,6.658437083376296008e-05,1.000000163912772699e-04
9.119962603025916792e+01,1.037052779872334440e+02,1.490125488281249773e+02,1.265861980073920093e-03,1.265861980073920093e-03,1.899999938905239018e-03,4.758164097503154721e+00,5.422917907401995308e+00,7.772802734375034106e+00,6.657993765072441235e-05,6.657993765072441235e-05,1.000000163912774867e-04
9.595779012776232264e+01,1.091281958946354393e+02,1.567853515625000114e+02,1.332441917724644506e-03,1.332441917724644506e-03,1.999999955296516505e-03,4.749200929368512902e+00,5.414324298766914012e+00,7.755157470703125000e+00,6.657550505752523988e-05,6.657550505752523988e-05,1.000000163912770530e-04
