Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500821304321289240e+00,2.862908172607421697e+00,6.728696594238280682e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.999999612569808743e-04
2.500821304321289240e+00,2.862908172607421697e+00,6.728696594238280682e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.999999612569808743e-04,2.143093872070312322e+00,2.459315872192383345e+00,5.979065246582032955e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000001311302184842e-04
4.643915176391601562e+00,5.322224044799805043e+00,1.270776184082031364e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.700000092387199358e-03,2.062297439575194957e+00,2.374764633178710227e+00,5.976404418945310226e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.999999448657037129e-04
6.706212615966796520e+00,7.696988677978515270e+00,1.868416625976562386e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000037252903071e-03,1.950958251953125000e+00,2.260454559326172230e+00,5.967604980468752274e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.999999448657034960e-04
8.657170867919921520e+00,9.957443237304687500e+00,2.465177124023437614e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.299999982118606567e-03,1.565531921386719816e+00,1.838772583007813211e+00,5.204984130859372726e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.999999284744264430e-04
1.022270278930664134e+01,1.179621582031250071e+01,2.985675537109374886e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.999999910593033010e-03,2.124192810058593395e+00,2.369035339355468395e+00,6.626082763671877274e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.999999612569805491e-04
1.234689559936523473e+01,1.416525115966796911e+01,3.648283813476562614e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.899999871850013559e-03,1.774158477783203125e+00,1.868696594238281605e+00,5.140631103515625000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.094729691743848973e-04
1.412105407714843786e+01,1.603394775390625071e+01,4.162346923828125114e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.609472841024398457e-03,2.101060485839843395e+00,2.146276855468748579e+00,6.112287597656251137e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.694335818290712184e-04
1.622211456298828125e+01,1.818022460937499929e+01,4.773575683593750227e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.478906422853469675e-03,1.522720336914062500e+00,1.685903930664064632e+00,4.766584472656256821e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.281601428985595703e-04
1.774483489990234375e+01,1.986612854003906392e+01,5.250234130859375909e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.207066565752029245e-03,2.582763671875000000e+00,2.555157470703122158e+00,4.595629882812488631e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.208215236663813155e-04
