Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.244280109277018376e+01,1.965364807058010044e+01,3.113000183105468466e+01,1.333245136466212346e-04,2.666304395466368403e-04,4.000000189989805222e-04
1.244280109277018376e+01,1.965364807058010044e+01,3.113000183105468466e+01,1.333245136466212346e-04,2.666304395466368403e-04,4.000000189989805222e-04,9.315416427332289473e+00,1.472104071290543104e+01,2.331588439941405966e+01,9.998170976860729477e-05,1.999261918537624332e-04,3.000000026077032523e-04
2.175821752010247323e+01,3.437468878348553147e+01,5.444588623046874432e+01,2.333062234152285294e-04,4.665566314003992735e-04,7.000000216066837744e-04,6.202591306507162727e+00,9.805099026927770467e+00,1.552988891601563637e+01,6.664892784620174231e-05,1.332619565569083593e-04,1.999999396502970999e-04
2.796080882660963596e+01,4.417978781041330194e+01,6.997577514648438068e+01,2.999551512614302717e-04,5.998185879573076328e-04,8.999999612569808743e-04,1.238675178023699175e+01,1.958878478304085746e+01,3.102614440917969318e+01,1.332845309335490311e-04,2.664705556450082911e-04,4.000000655651091879e-04
4.034756060684662771e+01,6.376857259345415940e+01,1.010019195556640739e+02,4.332396821949793028e-04,8.662891436023159239e-04,1.300000026822090062e-03,6.184098148914031867e+00,9.783659635907390850e+00,1.549616394042968182e+01,6.663562754297103988e-05,1.332086550928203786e-04,1.999999396502972083e-04
4.653165875576065957e+01,7.355223222936155025e+01,1.164980834960937557e+02,4.998753097379503426e-04,9.994977986951363025e-04,1.499999966472387270e-03,9.252017225682706680e+00,1.465337140304225727e+01,2.320287475585936932e+01,9.994504667126780876e-05,1.997798105450208309e-04,2.999999560415744781e-04
5.578367598144336625e+01,8.820560363240380752e+01,1.397009582519531250e+02,5.998203564092181514e-04,1.199277609240157133e-03,1.799999922513961749e-03,1.228689680054546329e+01,1.948845627066579311e+01,3.084899902343750000e+01,1.332445721943557263e-04,2.663108865969469712e-04,4.000000655651092963e-04
6.807057278198882955e+01,1.076940599030696006e+02,1.705499572753906250e+02,7.330649286035738777e-04,1.465588495837104105e-03,2.199999988079071045e-03,9.152191547593730547e+00,1.455228882786066436e+01,2.301907958984372726e+01,9.992179093262407684e-05,1.996866330473668315e-04,3.000000491738320264e-04
7.722276432958256009e+01,1.222463487309302650e+02,1.935690368652343523e+02,8.329867195361979545e-04,1.665275128884470936e-03,2.500000037252903071e-03,6.077492528457625554e+00,9.673981392852169847e+00,1.530322875976565911e+01,6.660894983419351264e-05,1.331022728319778900e-04,2.000000327825545397e-04
8.330025685804018565e+01,1.319203301237824348e+02,2.088722656250000114e+02,8.995956693703914672e-04,1.798377401716448826e-03,2.700000070035457611e-03,9.064146670462363886e+00,1.444986476492300653e+01,2.285988769531249432e+01,9.990519961912728512e-05,1.996201972386880182e-04,2.999998629093169299e-04
9.236440352850254953e+01,1.463701948887054414e+02,2.317321533203125057e+02,9.995008689895187523e-04,1.997997598955136844e-03,2.999999932944774541e-03,8.995486741704368683e+00,1.436911686265662524e+01,2.274158935546873295e+01,9.989512653698793751e-05,1.995805428240105504e-04,3.000000491738320264e-04
1.013598902702069182e+02,1.607393117513620666e+02,2.544737426757812386e+02,1.099395995526506690e-03,2.197578141779147395e-03,3.299999982118606567e-03,8.905301657717856756e+00,1.425581742656871143e+01,2.258596191406246589e+01,9.988514849765305417e-05,1.995405325603931412e-04,2.999998629093169299e-04
1.102651919279247750e+02,1.749951291779307780e+02,2.770597045898437045e+02,1.199281144024159744e-03,2.397118674339540536e-03,3.599999845027923497e-03,1.160723239037676535e+01,1.867074401853088261e+01,2.968168945312504547e+01,1.331647730550436590e-04,2.659921218554905931e-04,4.000000655651095131e-04
1.218724243183015403e+02,1.936658731964616607e+02,3.067413940429687500e+02,1.332445917079203403e-03,2.663110796195031129e-03,3.999999910593033010e-03,8.473842605977921494e+00,1.370518566824588902e+01,2.186417236328122726e+01,9.986187414604452868e-05,1.994476708063667829e-04,3.000002354383466893e-04
