Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.370634460449218661e+00,9.346442560046963166e+00,3.033427429199218750e+01,0.000000000000000000e+00,1.333245136466212346e-04,4.000000189989805222e-04
3.370634460449218661e+00,9.346442560046963166e+00,3.033427429199218750e+01,0.000000000000000000e+00,1.333245136466212346e-04,4.000000189989805222e-04,2.514652633666992099e+00,6.995087776649491218e+00,2.273707885742187784e+01,0.000000000000000000e+00,9.998170976860729477e-05,3.000000026077032523e-04
5.885287094116210760e+00,1.634153033669645438e+01,5.307135314941406534e+01,0.000000000000000000e+00,2.333062234152285294e-04,7.000000216066837744e-04,1.670161819458008345e+00,4.656492342529809036e+00,1.515250244140624147e+01,0.000000000000000000e+00,6.664892784620174231e-05,1.999999396502970999e-04
7.555448913574219105e+00,2.099802267922626342e+01,6.822385559082030682e+01,0.000000000000000000e+00,2.999551512614302717e-04,8.999999612569808743e-04,3.325273895263672230e+00,9.296434688401582491e+00,3.029169311523438068e+01,0.000000000000000000e+00,1.332845309335490311e-04,4.000000655651091879e-04
1.088072280883789134e+01,3.029445736762784591e+01,9.851554870605468750e+01,0.000000000000000000e+00,4.332396821949793028e-04,1.300000026822090062e-03,1.655115509033201704e+00,4.639944472792297603e+00,1.513920593261718750e+01,0.000000000000000000e+00,6.663562754297103988e-05,1.999999396502972083e-04
1.253583831787109304e+01,3.493440184042014351e+01,1.136547546386718750e+02,0.000000000000000000e+00,4.998753097379503426e-04,1.499999966472387270e-03,2.473277282714844816e+00,6.949578847152587002e+00,2.270051879882811363e+01,0.000000000000000000e+00,9.994504667126780876e-05,2.999999560415744781e-04
1.500911560058593786e+01,4.188398068757273052e+01,1.363552734374999886e+02,0.000000000000000000e+00,5.998203564092181514e-04,1.799999922513961749e-03,3.274281311035155184e+00,9.241979099750317062e+00,3.024093627929687500e+01,0.000000000000000000e+00,1.332445721943557263e-04,4.000000655651092963e-04
1.828339691162109304e+01,5.112595978732304758e+01,1.665962097167968636e+02,0.000000000000000000e+00,7.330649286035738777e-04,2.199999988079071045e-03,2.433950805664064632e+00,6.908757496523683983e+00,2.265225830078125568e+01,0.000000000000000000e+00,9.992179093262407684e-05,3.000000491738320264e-04
2.071734771728515767e+01,5.803471728384673156e+01,1.892484680175781193e+02,0.000000000000000000e+00,8.329867195361979545e-04,2.500000037252903071e-03,1.612228393554687500e+00,4.592476661933297066e+00,1.508411865234373295e+01,0.000000000000000000e+00,6.660894983419351264e-05,2.000000327825545397e-04
2.232957611083984517e+01,6.262719394578002863e+01,2.043325866699218523e+02,0.000000000000000000e+00,8.995956693703914672e-04,2.700000070035457611e-03,2.391603088378904118e+00,6.859569629056004203e+00,2.258167114257815911e+01,0.000000000000000000e+00,9.990519961912728512e-05,2.999998629093169299e-04
2.472117919921874929e+01,6.948676357483603283e+01,2.269142578125000114e+02,0.000000000000000000e+00,9.995008689895187523e-04,2.999999932944774541e-03,2.359277343750001421e+00,6.827222670309424757e+00,2.253330078124997726e+01,0.000000000000000000e+00,9.989512653698793751e-05,3.000000491738320264e-04
2.708045654296875071e+01,7.631398624514545759e+01,2.494475585937499886e+02,0.000000000000000000e+00,1.099395995526506690e-03,3.299999982118606567e-03,2.334222412109372868e+00,6.796918855817523308e+00,2.249335937500001137e+01,0.000000000000000000e+00,9.988514849765305417e-05,2.999998629093169299e-04
2.941467895507812358e+01,8.311090510096298090e+01,2.719409179687500000e+02,0.000000000000000000e+00,1.199281144024159744e-03,3.599999845027923497e-03,3.057177734375002842e+00,8.995541299864044049e+00,2.990001220703123863e+01,0.000000000000000000e+00,1.331647730550436590e-04,4.000000655651095131e-04
3.247185668945312642e+01,9.210644640082702495e+01,3.018409301757812386e+02,0.000000000000000000e+00,1.332445917079203403e-03,3.999999910593033010e-03,2.258801269531247158e+00,6.701094490849200724e+00,2.236740722656253411e+01,0.000000000000000000e+00,9.986187414604452868e-05,3.000002354383466893e-04
3.473065795898437358e+01,9.880754089167622567e+01,3.242083374023437727e+02,0.000000000000000000e+00,1.432307791225247932e-03,4.300000146031379700e-03,2.218264770507815342e+00,6.647855222271019215e+00,2.229245605468747726e+01,0.000000000000000000e+00,9.985199573747552231e-05,2.999998629093173635e-04
3.694892272949218892e+01,1.054553961139472449e+02,3.465007934570312500e+02,0.000000000000000000e+00,1.532159786962723454e-03,4.600000008940697063e-03,2.166403198242186079e+00,6.578050383935590162e+00,2.218941650390627274e+01,0.000000000000000000e+00,9.984193333158046003e-05,2.999998629093164962e-04
3.911532592773437500e+01,1.120334464978828350e+02,3.686902099609375227e+02,0.000000000000000000e+00,1.632001720294303914e-03,4.899999871850013559e-03,2.159259033203127842e+00,6.523674568673996532e+00,2.194628906250000000e+01,0.000000000000000000e+00,9.983196591508715877e-05,3.000002354383466893e-04
4.127458496093750284e+01,1.185571210665568316e+02,3.906364990234375227e+02,0.000000000000000000e+00,1.731833686209391073e-03,5.200000107288360249e-03,1.916476440429683237e+00,5.819996890999561856e+00,1.945178222656250000e+01,0.000000000000000000e+00,9.076561825751942869e-05,2.727810293436053884e-04
4.319106140136718608e+01,1.243771179575563934e+02,4.100882812500000227e+02,0.000000000000000000e+00,1.822599304466910502e-03,5.472781136631965637e-03,1.518762207031251421e+00,4.901825910129630870e+00,1.653627929687496589e+01,0.000000000000000000e+00,7.864722985713792913e-05,2.363815903663633519e-04
4.470982360839843750e+01,1.292789438676860243e+02,4.266245605468749886e+02,0.000000000000000000e+00,1.901246534324048431e-03,5.709162726998328989e-03,2.157281494140626421e+00,7.278316231043902462e+00,2.468041992187500000e+01,0.000000000000000000e+00,1.194949674444545622e-04,3.591880202293397731e-04
4.686710510253906392e+01,1.365572600987299268e+02,4.513049804687499886e+02,0.000000000000000000e+00,2.020741501768502993e-03,6.068350747227668762e-03,1.750833129882813921e+00,5.973029232482105044e+00,2.042597656250001137e+01,0.000000000000000000e+00,9.979316673648739450e-05,3.000002354383466893e-04
4.861793823242187784e+01,1.425302893312120318e+02,4.717309570312500000e+02,0.000000000000000000e+00,2.120534668504990387e-03,6.368350982666015452e-03,1.649389648437498579e+00,5.866068570861443732e+00,2.000415039062500000e+01,0.000000000000000000e+00,9.978320905428168797e-05,2.999998629093173635e-04
5.026732788085937642e+01,1.483963579020734755e+02,4.917351074218750000e+02,0.000000000000000000e+00,2.220317877559272075e-03,6.668350845575332815e-03,1.337805175781248579e+00,5.019344065051456028e+00,1.687329101562500000e+01,0.000000000000000000e+00,8.730230367908669090e-05,2.624996006488798314e-04
5.160513305664062500e+01,1.534157019671249316e+02,5.086083984375000000e+02,0.000000000000000000e+00,2.307620181238358766e-03,6.930850446224212646e-03,1.378820800781248579e+00,5.406380942131363554e+00,1.716982421875002274e+01,0.000000000000000000e+00,9.159248016563439898e-05,2.754256129264831543e-04
5.298395385742187358e+01,1.588220829092562951e+02,5.257782226562500227e+02,0.000000000000000000e+00,2.399212661403993165e-03,7.206276059150695801e-03,1.157940673828129263e+00,5.338377139740117627e+00,1.728884277343752274e+01,0.000000000000000000e+00,1.028608570739306810e-04,3.093391656875613821e-04
5.414189453125000284e+01,1.641604600489964128e+02,5.430670654296875455e+02,0.000000000000000000e+00,2.502073518477923846e-03,7.515615224838257183e-03,1.179742431640619316e+00,5.110055589028519307e+00,1.538884277343743179e+01,0.000000000000000000e+00,9.555523023590042908e-05,2.873972058296198409e-04
5.532163696289062216e+01,1.692705156380249321e+02,5.584559082031249773e+02,0.000000000000000000e+00,2.597628748713824275e-03,7.803012430667877024e-03,1.316107177734380684e+00,5.303844780524798352e+00,1.563095703124997726e+01,0.000000000000000000e+00,9.947071906052113582e-05,2.992033958435060328e-04
5.663774414062500284e+01,1.745743604185497304e+02,5.740868652343749545e+02,0.000000000000000000e+00,2.697099467774345411e-03,8.102215826511383057e-03,1.396423339843750000e+00,5.333412339527910717e+00,1.572126464843745453e+01,0.000000000000000000e+00,1.007870393478563220e-04,3.031924366950992239e-04
5.803416748046875284e+01,1.799077727580776411e+02,5.898081298828124091e+02,0.000000000000000000e+00,2.797886507122201733e-03,8.405408263206482281e-03,1.339739990234370737e+00,5.019355077766164186e+00,1.452207031250009095e+01,0.000000000000000000e+00,9.802127110579688524e-05,2.949021756649006926e-04
5.937390747070312358e+01,1.849271278358438053e+02,6.043302001953125000e+02,0.000000000000000000e+00,2.895907778227998618e-03,8.700310438871382973e-03,1.510864257812500000e+00,5.409997194038936641e+00,1.524736328125004547e+01,0.000000000000000000e+00,1.081529235857294109e-04,3.254175186157230032e-04
6.088477172851562358e+01,1.903371250298827420e+02,6.195775634765625455e+02,0.000000000000000000e+00,3.004060701813728029e-03,9.025727957487105976e-03,1.279162597656252842e+00,4.459915314746865533e+00,1.230302734375004547e+01,0.000000000000000000e+00,9.763934520036531353e-05,2.938136458396911621e-04
6.216393432617187642e+01,1.947970403446296075e+02,6.318805908203125909e+02,0.000000000000000000e+00,3.101700047014093343e-03,9.319541603326797138e-03,-1.797790527343750000e-01,1.787166739179411934e+00,7.499975585937363576e+00,0.000000000000000000e+00,9.762962701978473642e-05,2.938129007816325106e-04
6.198415527343750142e+01,1.965842070838090194e+02,6.393805664062499545e+02,0.000000000000000000e+00,3.199329674033878079e-03,9.613354504108429649e-03,-1.271855163574218750e+01,-2.021864362877354893e+01,-2.777231445312497726e+01,0.000000000000000000e+00,9.571066971414323582e-05,2.880655229091644287e-04
4.926560363769531392e+01,1.763655634550354705e+02,6.116082519531249773e+02,0.000000000000000000e+00,3.295040343748021315e-03,9.901420027017594078e-03,-1.435897827148437500e+01,-2.048924202098709202e+01,-2.477216796875006821e+01,0.000000000000000000e+00,1.000921160144892241e-04,3.012813627719865273e-04
3.490662536621093892e+01,1.558763214340483785e+02,5.868360839843749091e+02,0.000000000000000000e+00,3.395132459762510539e-03,1.020270138978958060e-02,-9.679257202148438211e+00,-1.361065950125345125e+01,-1.219599609374995453e+01,0.000000000000000000e+00,1.050324281654650173e-04,3.161869943141947664e-04
2.522736816406250071e+01,1.422656619327949272e+02,5.746400878906249545e+02,0.000000000000000000e+00,3.500164887927975556e-03,1.051888838410377537e-02,-6.505819702148439632e+00,-7.443734011306474940e+00,-5.233178710937409051e+00,0.000000000000000000e+00,1.009449980710619421e-04,3.039114177227023733e-04
