Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.417445602857700671e+01,1.610842428787271885e+01,1.616039505004882670e+01,1.999800121638574792e-04,1.999800121638574792e-04,2.000000094994902611e-04
1.417445602857700671e+01,1.610842428787271885e+01,1.616039505004882670e+01,1.999800121638574792e-04,1.999800121638574792e-04,2.000000094994902611e-04,7.082697403180068463e+00,8.049574722505198565e+00,8.070372009277342329e+00,9.997499944099476950e-05,9.997499944099476950e-05,9.999999310821293700e-05
2.125715343175707517e+01,2.415799901037791741e+01,2.423076705932616903e+01,2.999550116048522487e-04,2.999550116048522487e-04,3.000000026077031981e-04,7.080358071466640979e+00,8.046836391845030079e+00,8.064902496337893467e+00,9.996502871346707886e-05,9.996502871346707886e-05,1.000000163912773241e-04
2.833751150322371615e+01,3.220483540222294749e+01,3.229566955566406250e+01,3.999200403183193276e-04,3.999200403183193276e-04,4.000000189989805222e-04,7.078017611676095555e+00,8.044096755225410789e+00,8.059429931640622158e+00,9.995499016253158245e-05,9.995499016253158245e-05,9.999996982514860414e-05
3.541552911489981170e+01,4.024893215744835828e+01,4.035509948730468466e+01,4.998750304808509100e-04,4.998750304808509100e-04,4.999999888241291263e-04,7.075676028754273261e+00,8.041361925444938663e+00,8.053959655761715908e+00,9.994504669895497122e-05,9.994504669895497122e-05,1.000000163912772699e-04
4.249120514365408496e+01,4.829029408289329695e+01,4.840905914306640057e+01,5.998200771798058812e-04,5.998200771798058812e-04,6.000000052154063962e-04,7.073333318414626092e+00,8.038622738391289602e+00,8.048490905761724434e+00,9.993505868506125708e-05,9.993505868506125708e-05,1.000000163912773783e-04
4.956453846206871106e+01,5.632891682128458655e+01,5.645755004882812500e+01,6.997551358648671383e-04,6.997551358648671383e-04,7.000000216066837744e-04,7.070992536175353393e+00,8.035888356940439792e+00,8.043029785156250000e+00,9.992507266705201192e-05,9.992507266705201192e-05,1.000000163912772699e-04
5.663553099824406445e+01,6.436480517822502634e+01,6.450057983398437500e+01,7.996802085319191502e-04,7.996802085319191502e-04,8.000000379979610443e-04,7.068656731834003892e+00,8.033155722292889322e+00,8.037570190429676131e+00,9.991499559590334614e-05,9.991499559590334614e-05,9.999992325901983000e-05
6.370418773007806834e+01,7.239796090051791566e+01,7.253815002441405113e+01,8.995952041278224964e-04,8.995952041278224964e-04,8.999999612569808743e-04,7.066310650910018865e+00,8.030427909942019937e+00,8.032113647460946027e+00,9.990510662625400919e-05,9.990510662625400919e-05,1.000000163912773783e-04
7.077049838098808721e+01,8.042838881045993560e+01,8.057026367187499716e+01,9.995003107540765055e-04,9.995003107540765055e-04,9.999999776482582526e-04,7.063016353045568962e+00,8.027277187548563120e+00,8.025543212890625000e+00,9.989512659297180089e-05,9.989512659297180089e-05,1.000000163912772699e-04
7.783351473403365617e+01,8.845566599800849872e+01,8.859580688476562216e+01,1.099395437347048306e-03,1.099395437347048306e-03,1.099999994039535522e-03,7.055443057378084859e+00,8.022120685125543105e+00,8.013848876953133527e+00,9.988514855340403092e-05,9.988514855340403092e-05,1.000000163912772699e-04
8.488895779141174103e+01,9.647778668313404182e+01,9.660965576171875568e+01,1.199280585900452337e-03,1.199280585900452337e-03,1.200000010430812792e-03,7.047109250235550348e+00,8.016717699547896814e+00,8.001956176757801131e+00,9.987517250695308706e-05,9.987517250695308706e-05,1.000000163912772699e-04
9.193606704164729138e+01,1.044945043826819386e+02,1.046116119384765568e+02,1.299155758407405424e-03,1.299155758407405424e-03,1.300000026822090062e-03,7.039206480690182843e+00,8.011330951762857921e+00,7.990353393554698869e+00,9.986519845280017980e-05,9.986519845280017980e-05,1.000000163912774867e-04
9.897527352233747422e+01,1.125058353344447966e+02,1.126019653320312557e+02,1.399020956860205604e-03,1.399020956860205604e-03,1.400000043213367549e-03,7.030298434562965326e+00,8.005324720114558090e+00,7.977691650390625000e+00,9.985513339833408490e-05,9.985513339833408490e-05,9.999992325901972158e-05
1.060055719569004395e+02,1.205111600545593546e+02,1.205796569824218807e+02,1.498876090258539689e-03,1.498876090258539689e-03,1.499999966472387270e-03,7.022530512613016640e+00,7.999083939566304480e+00,7.965576171875000000e+00,9.984534931301090703e-05,9.984534931301090703e-05,1.000001095235348181e-04
1.130281024695134562e+02,1.285102439941256591e+02,1.285452331542968807e+02,1.598721439571550596e-03,1.598721439571550596e-03,1.600000075995922089e-03,7.010908062798023366e+00,7.987729564606183885e+00,7.943157958984357947e+00,9.983528824037877190e-05,9.983528824037877190e-05,1.000000163912772699e-04
1.200390105323114796e+02,1.364979735587318430e+02,1.364883911132812386e+02,1.698556727811929368e-03,1.698556727811929368e-03,1.700000092387199358e-03,6.997997653663404094e+00,7.975931051675587469e+00,7.919879150390613631e+00,9.982513622067449785e-05,9.982513622067449785e-05,9.999983012676239014e-05
1.270370081859748836e+02,1.444739046104074305e+02,1.444082702636718523e+02,1.798381864032603866e-03,1.798381864032603866e-03,1.799999922513961749e-03,6.986893079045842114e+00,7.964923545580234077e+00,7.901684570312511369e+00,9.981535806883657692e-05,9.981535806883657692e-05,1.000000163912772699e-04
1.340239012650207258e+02,1.524388281559876646e+02,1.523099548339843636e+02,1.898197222101440443e-03,1.898197222101440443e-03,1.899999938905239018e-03,6.971785056813843084e+00,7.952322154239396923e+00,7.879223632812511369e+00,9.980539595727186408e-05,9.980539595727186408e-05,1.000000163912774867e-04
1.409956863218345688e+02,1.603911503102270615e+02,1.601891784667968750e+02,1.998002618058712307e-03,1.998002618058712307e-03,1.999999955296516505e-03,6.958274573643478789e+00,7.939386232868685056e+00,7.857543945312500000e+00,9.979543583449714331e-05,9.979543583449714331e-05,1.000000163912770530e-04
1.479539608954780476e+02,1.683305365430957465e+02,1.680467224121093750e+02,2.097798053893209450e-03,2.097798053893209450e-03,2.099999971687793558e-03,6.940624576312330873e+00,7.920108811253101067e+00,7.828082275390613631e+00,9.978547769925192115e-05,9.978547769925192115e-05,1.000000163912774867e-04
1.548945854717903785e+02,1.762506453543488476e+02,1.758748046874999886e+02,2.197583531592461371e-03,2.197583531592461371e-03,2.199999988079071045e-03,6.920766561402047046e+00,7.902391239490071939e+00,7.800164794921897737e+00,9.977552155116279839e-05,9.977552155116279839e-05,1.000000163912774867e-04
1.618153520331924256e+02,1.841530365938389195e+02,1.836749694824218864e+02,2.297359053143624170e-03,2.297359053143624170e-03,2.300000004470348532e-03,6.897096691021914694e+00,7.878892345704485933e+00,7.764733886718715894e+00,9.976556738963563223e-05,9.976556738963563223e-05,1.000000163912770530e-04
1.687124487242143402e+02,1.920319289395434055e+02,1.914397033691406023e+02,2.397124620533259802e-03,2.397124620533259802e-03,2.400000020861625585e-03,6.865293591880430313e+00,7.850246177747465026e+00,7.722735595703170475e+00,9.975561521385336791e-05,9.975561521385336791e-05,1.000000163912774867e-04
1.755777423160947706e+02,1.998821751172908705e+02,1.991624389648437727e+02,2.496880235747113170e-03,2.496880235747113170e-03,2.500000037252903071e-03,6.816248377257977609e+00,7.805974298118371735e+00,7.658703613281204525e+00,9.974566502388756278e-05,9.974566502388756278e-05,1.000000163912770530e-04
1.823939906933527482e+02,2.076881494154092422e+02,2.068211425781249773e+02,2.596625900771000733e-03,2.596625900771000733e-03,2.600000053644180124e-03,6.764801280308603282e+00,7.757563827178046267e+00,7.593493652343767053e+00,9.973571681847880760e-05,9.973571681847880760e-05,1.000000163912774867e-04
1.891587919736613514e+02,2.154457132425872885e+02,2.144146362304687443e+02,2.696361617589479540e-03,2.696361617589479540e-03,2.700000070035457611e-03,6.707780875250762165e+00,7.695795487581762018e+00,7.516772460937517053e+00,9.972577059725457049e-05,9.972577059725457049e-05,1.000000163912774867e-04
1.958665728489121136e+02,2.231415087301690505e+02,2.219314086914062614e+02,2.796087388186734111e-03,2.796087388186734111e-03,2.800000086426735098e-03,6.655762368611988222e+00,7.641941260394190749e+00,7.450659179687477263e+00,9.971564063366786246e-05,9.971564063366786246e-05,9.999983012676239014e-05
2.025223352175241018e+02,2.307834499905632413e+02,2.293820678710937386e+02,2.895803028820401973e-03,2.895803028820401973e-03,2.899999916553497488e-03,6.610021213806930973e+00,7.593482244476746246e+00,7.390966796875034106e+00,9.970588412350385454e-05,9.970588412350385454e-05,1.000000163912770530e-04
2.091323564313310328e+02,2.383769322350399875e+02,2.367730346679687727e+02,2.995508912943905828e-03,2.995508912943905828e-03,2.999999932944774541e-03,6.545017005041273706e+00,7.537832742773844075e+00,7.301550292968727263e+00,9.969594385104973977e-05,9.969594385104973977e-05,1.000000163912774867e-04
2.156773734363723065e+02,2.459147649778138316e+02,2.440745849609375000e+02,3.095204856794955568e-03,3.095204856794955568e-03,3.099999949336052028e-03,6.434511011341726316e+00,7.456865763698772298e+00,7.137963867187522737e+00,9.968619123126333526e-05,9.968619123126333526e-05,1.000002026557921496e-04
2.221118844477140328e+02,2.533716307415126039e+02,2.512125488281250227e+02,3.194891048026218903e-03,3.194891048026218903e-03,3.200000151991844177e-03,6.359268219112465204e+00,7.394563384699210928e+00,7.020031738281204525e+00,9.967588358123337725e-05,9.967588358123337725e-05,9.999983012676239014e-05
2.284711526668264980e+02,2.607661941262118148e+02,2.582325805664062273e+02,3.294566931607452280e-03,3.294566931607452280e-03,3.299999982118606567e-03,6.262298309016472331e+00,7.315559619444115924e+00,6.861523437500011369e+00,9.966632055647848751e-05,9.966632055647848751e-05,1.000002026557921496e-04
2.347334509758429704e+02,2.680817537456559307e+02,2.650941040039062386e+02,3.394233252163930768e-03,3.394233252163930768e-03,3.400000184774398717e-03,6.194012284570561633e+00,7.260663616831152467e+00,6.734692382812511369e+00,9.965601694112693684e-05,9.965601694112693684e-05,9.999983012676239014e-05
2.409274632604135320e+02,2.753424173624870832e+02,2.718287963867187500e+02,3.493889269105057704e-03,3.493889269105057704e-03,3.500000014901161107e-03,6.133889211201847047e+00,7.197469205212371435e+00,6.617004394531250000e+00,9.964608660902344803e-05,9.964608660902344803e-05,9.999983012676239014e-05
2.470613524716153790e+02,2.825398865676994546e+02,2.784458007812500000e+02,3.593535355714081152e-03,3.593535355714081152e-03,3.599999845027923497e-03,6.048802418339050746e+00,7.100096453873220526e+00,6.439953613281204525e+00,9.963652941138122221e-05,9.963652941138122221e-05,1.000002026557921496e-04
2.531101548899544298e+02,2.896399830215726752e+02,2.848857543945312045e+02,3.693171885125462375e-03,3.693171885125462375e-03,3.700000047683715647e-03,5.979741621476108548e+00,7.007203216731454631e+00,6.277355957031318212e+00,9.962623184377097235e-05,9.962623184377097235e-05,9.999983012676239014e-05
2.590898965114305383e+02,2.966471862383041298e+02,2.911631103515625227e+02,3.792798116969233347e-03,3.792798116969233347e-03,3.799999877810478037e-03,5.887008563519259496e+00,6.911635011613213919e+00,6.106457519531204525e+00,9.961667852832105721e-05,9.961667852832105721e-05,1.000002026557925833e-04
2.649769050749497978e+02,3.035588212499173437e+02,2.972695678710937273e+02,3.892414795497554404e-03,3.892414795497554404e-03,3.900000080466270620e-03,5.785619119688590217e+00,6.812654991975080065e+00,5.930126953125011369e+00,9.960638498917890465e-05,9.960638498917890465e-05,9.999983012676239014e-05
2.707625241946383881e+02,3.103714762418924238e+02,3.031996948242187386e+02,3.992021180486733309e-03,3.992021180486733309e-03,3.999999910593033010e-03,5.713665250606823065e+00,6.732864316333575516e+00,5.806140136718738631e+00,9.959683555314444159e-05,9.959683555314444159e-05,1.000002026557917159e-04
2.764761894452452111e+02,3.171043405582259993e+02,3.090058349609374773e+02,4.091618016039877750e-03,4.091618016039877750e-03,4.100000113248824726e-03,5.633794991972308708e+00,6.665969413751724915e+00,5.690112304687545475e+00,9.958654604051968978e-05,9.958654604051968978e-05,9.999983012676239014e-05
2.821099844372175198e+02,3.237703099719777242e+02,3.146959472656250227e+02,4.191204562080397440e-03,4.191204562080397440e-03,4.199999943375587116e-03,5.482305135850140232e+00,6.578924231330518069e+00,5.514013671874977263e+00,9.957700048201113124e-05,9.957700048201113124e-05,1.000002026557925833e-04
2.875922895730676601e+02,3.303492342033082423e+02,3.202099609375000000e+02,4.290781562562408571e-03,4.290781562562408571e-03,4.300000146031379700e-03,5.340676162166346330e+00,6.494770466430281886e+00,5.355566406249977263e+00,9.956671499307227780e-05,9.956671499307227780e-05,9.999983012676239014e-05
2.929329657352340064e+02,3.368440046697385242e+02,3.255655273437499773e+02,4.390348277555480849e-03,4.390348277555480849e-03,4.399999976158142090e-03,5.324322037586227907e+00,6.459026177506700606e+00,5.308923339843772737e+00,9.955717330953697819e-05,9.955717330953697819e-05,1.000002026557925833e-04
2.982572877728202343e+02,3.433030308472452248e+02,3.308744506835937500e+02,4.489905450865017827e-03,4.489905450865017827e-03,4.500000178813934673e-03,5.273723684959236380e+00,6.399283789656124100e+00,5.236340332031261369e+00,9.954689184211475139e-05,9.954689184211475139e-05,9.999983012676239014e-05
3.035310114577794707e+02,3.497023146369013489e+02,3.361107910156250114e+02,4.589452342707132579e-03,4.589452342707132579e-03,4.600000008940697063e-03,1.319378938114994071e+00,1.595720625640467460e+00,1.312158203124965894e+00,2.488526736855924820e-05,2.488526736855924820e-05,2.500005066394771214e-05
